date,hour,dayofweek,dayofyear,temp,solar,wind,load
2023-04-15 05:00:00,5,5,105,25.518995758268815,2.829871485894289,1.6229934883853465,5.0
2023-04-15 06:00:00,6,5,105,24.389873583107292,3.196768344828055,1.5893656777447738,10.63246656161937
2023-04-15 07:00:00,7,5,105,23.938574363228206,3.9749308043790075,1.298207776902288,14.628809275897392
2023-04-15 08:00:00,8,5,105,22.966158458655013,3.8624784599707422,0.9393087910142993,18.276118532124748
2023-04-15 09:00:00,9,5,105,22.431305342244396,4.195398712251505,2.325107434564347,21.834183571508134
2023-04-15 10:00:00,10,5,105,25.17027639159934,4.287303465598693,2.624145836338282,27.149405858247906
2023-04-15 11:00:00,11,5,105,22.259956772540008,4.429816140304529,0.9639485484964294,32.92743606387273
2023-04-15 12:00:00,12,5,105,18.370107600082594,4.454454624126973,1.4502969729452397,36.64105693789287
2023-04-15 13:00:00,13,5,105,17.104628784034443,4.333112254925089,1.2300802195739,38.02132821882072
2023-04-15 14:00:00,14,5,105,17.703048028009107,4.341739318912537,1.2478565550810143,39.37398374400546
2023-04-15 15:00:00,15,5,105,16.732912857735847,4.24317084352954,2.211544953257918,40.071881461432696
2023-04-15 16:00:00,16,5,105,15.939938782685786,3.7769934561220095,0.7128230727803276,38.704785962395974
2023-04-15 17:00:00,17,5,105,14.636597041291576,3.7040245062560877,1.7798818145617843,38.201095620542475
2023-04-15 18:00:00,18,5,105,14.595727706287715,3.2952694629064725,1.93694286438352,
2023-04-15 19:00:00,19,5,105,15.21943235900463,2.5379139304787657,1.4147092958389091,24.39391818675725
2023-04-15 20:00:00,20,5,105,15.476947953661753,2.036350702348167,2.0358406961920643,26.26879069390494
2023-04-15 21:00:00,21,5,105,13.966347687610343,1.795701269342511,1.5885911043224707,25.456223474507667
2023-04-15 22:00:00,22,5,105,16.991382335715418,1.0363540333792116,2.230277952693668,18.3166984785854
2023-04-15 23:00:00,23,5,105,17.575680306517697,0.37276677709697825,0.5866768170444883,15.9920747865208
2023-04-16 00:00:00,0,6,106,19.85458924914915,0.34337948923068057,1.1244054907416736,10.378823085651822
2023-04-16 01:00:00,1,6,106,23.958732058356652,0.38782491348649206,1.2905827616351744,5.645380772530663
2023-04-16 02:00:00,2,6,106,22.546859495714944,0.8475191447571231,-0.2696537833370143,7.011136481355542
2023-04-16 03:00:00,3,6,106,22.90138205000098,1.546932249096303,0.6820990071986742,10.19057809516675
2023-04-16 04:00:00,4,6,106,24.931306351140083,2.2722829760125607,0.8455110947305233,7.443112080637997
2023-04-16 05:00:00,5,6,106,24.991694848895193,2.7248594844708984,1.902594244239805,9.108011971225588
2023-04-16 06:00:00,6,6,106,25.09947232069248,3.525416084807093,0.9095646395570349,10.936684537424847
2023-04-16 07:00:00,7,6,106,25.115857554901652,3.3782564413535043,0.8428232549622089,11.686753601534017
2023-04-16 08:00:00,8,6,106,26.066048413992377,3.9026955568233452,1.82416211573951,19.53810198197928
2023-04-16 09:00:00,9,6,106,22.084023300847463,4.338723234932115,0.36292425987176247,26.125278227488128
2023-04-16 10:00:00,10,6,106,22.653009907052095,4.168408463464427,0.09092420687965186,28.47860201224934
2023-04-16 11:00:00,11,6,106,20.047091925771706,4.554564837398376,1.1167152673041874,32.51390117442148
2023-04-16 12:00:00,12,6,106,20.234890476582887,4.085472454364302,0.46504658649878194,36.41576436276304
2023-04-16 13:00:00,13,6,106,17.466596093241943,4.765570903666729,0.48786307055000566,38.21065665152045
2023-04-16 14:00:00,14,6,106,16.762011016635554,4.49916318546454,1.6777309223585841,41.141915459247784
2023-04-16 15:00:00,15,6,106,15.84875401007,3.976890457812491,1.8592549500933426,38.49026224978236
2023-04-16 16:00:00,16,6,106,16.325067530663155,4.021427830992503,1.80698917685707,34.40172459632314
2023-04-16 17:00:00,17,6,106,15.768203142737713,3.794571610800044,1.9989366435301348,33.90190762267308
2023-04-16 18:00:00,18,6,106,13.433660453794255,2.890239682010781,2.078351239354676,35.77369107924673
2023-04-16 19:00:00,19,6,106,14.904682809795146,2.5901734892091004,0.05651652204963664,30.561173080403755
2023-04-16 20:00:00,20,6,106,14.639670956569274,2.4951700200366345,1.603917823303475,26.820995980269696
2023-04-16 21:00:00,21,6,106,14.885339013632567,1.7171655046685192,1.01590572760406,20.90448319725461
2023-04-16 22:00:00,22,6,106,16.962360779816265,1.239471467528869,0.8852160997515335,19.01707065674681
2023-04-16 23:00:00,23,6,106,18.076799816272214,0.5951298720674871,1.6699194266710182,12.471145387014285
2023-04-17 00:00:00,0,0,107,22.061421971987013,0.17829776873316217,0.13643339760190787,12.245436489206819
2023-04-17 01:00:00,1,0,107,21.36176053651479,0.6828021178001253,0.12394552201596687,6.750649961818601
2023-04-17 02:00:00,2,0,107,20.757087984887253,1.171747379137625,1.554754331988389,7.148064256548495
2023-04-17 03:00:00,3,0,107,22.605465387403285,1.280768092292612,1.4672822960458975,6.011430031672843
2023-04-17 04:00:00,4,0,107,24.98621579999308,2.3506050375261,1.256650279062265,8.532616057379673
2023-04-17 05:00:00,5,0,107,26.552777389956756,2.851918044285595,0.6466626427054767,8.102001697005857
2023-04-17 06:00:00,6,0,107,23.048722173403533,2.8953274065530863,1.6209084662886333,16.462046528490458
2023-04-17 07:00:00,7,0,107,22.584410231947786,3.2922991061899793,1.5827924207756443,22.697778012512238
2023-04-17 08:00:00,8,0,107,25.835797679935467,3.9531808867692577,1.2257933945678312,26.055146756406906
2023-04-17 09:00:00,9,0,107,23.559853568945133,4.145699691154472,0.46821806077749595,29.81862107333486
2023-04-17 10:00:00,10,0,107,21.266412753765124,3.898780391073384,0.9194616781016547,33.708450183748525
2023-04-17 11:00:00,11,0,107,21.463429797276532,4.242772129980713,1.6773108920540243,41.9037575139897
2023-04-17 12:00:00,12,0,107,16.998957746624612,4.5079744426266295,1.9709254192204309,48.850534147300024
2023-04-17 13:00:00,13,0,107,18.34398576672605,4.542511844643602,0.9786887235135617,46.74147628308642
2023-04-17 14:00:00,14,0,107,17.462526658484574,4.176875263492556,1.0248069048544013,51.07260814703145
2023-04-17 15:00:00,15,0,107,17.023441719246584,4.077343379827946,1.077597220724322,48.843513699638905
2023-04-17 16:00:00,16,0,107,14.29068251442676,3.673790746496414,1.339546490885942,45.30286384787088
2023-04-17 17:00:00,17,0,107,14.890763515599508,3.791403622669406,0.8259703055033445,43.83851901375747
2023-04-17 18:00:00,18,0,107,13.709280859581902,3.1781528366096934,-0.5619003490035914,41.67636499422198
2023-04-17 19:00:00,19,0,107,15.060460109870466,2.5725321923908044,1.8902720865276166,
2023-04-17 20:00:00,20,0,107,14.409232144356274,1.9913426249881478,2.2514240538368884,30.74143244275518
2023-04-17 21:00:00,21,0,107,15.69107074054853,1.4477291480962826,0.8071707697759313,25.264091903416254
2023-04-17 22:00:00,22,0,107,16.13889009085126,1.5128148702036919,0.5346186641880943,24.879157781542204
2023-04-17 23:00:00,23,0,107,18.99174650195254,0.5455134208514955,1.0923503721052255,12.895938183288276
2023-04-18 00:00:00,0,1,108,20.44562928652963,-0.07990421803564976,0.9172694679287582,11.085623000955481
2023-04-18 01:00:00,1,1,108,20.646652825428152,0.5366364928511226,1.6270829444637975,11.173570464236793
2023-04-18 02:00:00,2,1,108,22.12541616483299,1.0226168229533357,1.0625554631530447,6.7966969066696885
2023-04-18 03:00:00,3,1,108,21.674120661172157,1.6769763357909508,0.554198099943312,9.440548328258084
2023-04-18 04:00:00,4,1,108,23.617628540788367,2.2260240434614658,0.23872612783119251,7.945460442882582
2023-04-18 05:00:00,5,1,108,24.366602684276558,2.7047306358825614,1.5491523090578259,11.544003634053311
2023-04-18 06:00:00,6,1,108,27.207971260902937,2.8856745882784733,1.3894785428645717,10.243606211614596
2023-04-18 07:00:00,7,1,108,23.30484027554414,3.6994491906387337,1.6661077250211132,15.839584457966572
2023-04-18 08:00:00,8,1,108,25.381482427547596,3.732895301582841,0.4488597477333657,22.31542742838668
2023-04-18 09:00:00,9,1,108,24.119570849271508,3.968515580944395,2.1328339378830194,25.071511686671197
2023-04-18 10:00:00,10,1,108,22.3678145743631,4.1460877248879555,-0.016444906068320275,34.897072270134665
2023-04-18 11:00:00,11,1,108,22.639893879580704,4.189614025234571,1.4555324110069097,36.21933520625793
2023-04-18 12:00:00,12,1,108,19.959283642479825,4.491636258538407,-0.11597786215211903,41.59030809225413
2023-04-18 13:00:00,13,1,108,18.68224214002829,4.57910475832879,0.5555729691469413,49.54811199500784
2023-04-18 14:00:00,14,1,108,17.03405751685542,4.142255084467702,1.9663855564347972,49.108097252310166
2023-04-18 15:00:00,15,1,108,17.27521314635886,3.731623093310203,1.5285903508516157,44.971118253000164
2023-04-18 16:00:00,16,1,108,16.353520384761655,3.63806426868927,0.7020395488737128,46.97624346967203
2023-04-18 17:00:00,17,1,108,14.13187175093141,3.4313058047702847,0.718469572473009,45.615651805107305
2023-04-18 18:00:00,18,1,108,13.267930975274195,2.8919070857275138,1.0901450646672872,38.70496797626013
2023-04-18 19:00:00,19,1,108,14.554568401031965,2.58198359165371,1.3382563926224555,37.98600488213374
2023-04-18 20:00:00,20,1,108,14.457012586553125,2.1087329978843252,1.7807194277756397,
2023-04-18 21:00:00,21,1,108,15.98811968932487,1.6952804299832813,0.7560313954009252,
2023-04-18 22:00:00,22,1,108,18.3246163045571,0.8576678869302432,0.06270076007370107,20.324232142319605
2023-04-18 23:00:00,23,1,108,17.835781289273566,0.695307930355924,1.1239529743952779,16.07007944342608
2023-04-19 00:00:00,0,2,109,19.493986584992882,0.33218776373995795,0.6310256371130475,13.865302247792929
2023-04-19 01:00:00,1,2,109,20.888927926625456,0.8641225413803689,0.125103916769016,9.334303674301996
2023-04-19 02:00:00,2,2,109,22.885240848509742,1.0298945131683792,1.084085488805761,6.868324517232531
2023-04-19 03:00:00,3,2,109,20.82545453825259,1.829218205084789,0.7776158871624109,7.555610788183107
2023-04-19 04:00:00,4,2,109,23.260236690461355,2.325311508653236,1.089391463499961,12.876515286028411
2023-04-19 05:00:00,5,2,109,24.57772279002927,2.688425563931132,0.3688176195057762,10.21267016856414
2023-04-19 06:00:00,6,2,109,25.736888922731318,3.1682529215038673,1.1975104578133835,14.747509789015778
2023-04-19 07:00:00,7,2,109,23.87453665024359,3.6515777866190717,0.1152252215650974,19.94637119471083
2023-04-19 08:00:00,8,2,109,21.990384279184777,4.0136193275106455,0.40884530580013456,20.5205661986012
2023-04-19 09:00:00,9,2,109,23.69205531820333,3.930933674851266,0.7597356009657178,28.509559091910212
2023-04-19 10:00:00,10,2,109,21.401447577478827,4.42909341389341,1.9505751885939129,32.893188748368665
2023-04-19 11:00:00,11,2,109,19.641238532726703,4.725910274067184,1.3763793607471806,42.4929393237041
2023-04-19 12:00:00,12,2,109,18.912464576591233,4.606957823349176,1.551799642178758,41.69180380728379
2023-04-19 13:00:00,13,2,109,18.058189383136003,4.699910352428068,1.7557303596239708,47.728302886707816
2023-04-19 14:00:00,14,2,109,16.432065301766244,3.7628512645278667,3.067183421104608,50.989835429981405
2023-04-19 15:00:00,15,2,109,13.795710003272653,4.21240994005723,0.9304375801531448,51.167019497669735
2023-04-19 16:00:00,16,2,109,16.103749144269397,3.8897944206175987,1.7577246934959976,46.86820386332748
2023-04-19 17:00:00,17,2,109,15.982055876137839,3.720385966691976,1.513065292259249,43.25097201389324
2023-04-19 18:00:00,18,2,109,15.188331957643962,2.9077265617531625,1.5031036416025998,40.92494275214022
2023-04-19 19:00:00,19,2,109,13.569495164434297,2.595902378162636,1.970027910442193,
2023-04-19 20:00:00,20,2,109,15.005191413434746,2.3953680940689637,0.6538963210273985,32.50568571706621
2023-04-19 21:00:00,21,2,109,15.994754745142261,1.4835534613615513,0.6062731252562568,29.02484686884602
2023-04-19 22:00:00,22,2,109,17.635604355866363,1.1951661941183083,1.0973434477072013,19.28647248275286
2023-04-19 23:00:00,23,2,109,18.91105522950993,0.5749113837032388,0.7958642764649521,16.48469536712866
2023-04-20 00:00:00,0,3,110,18.74944200134322,-0.03918613337320276,0.9982801887713537,13.62129147400171
2023-04-20 01:00:00,1,3,110,20.859706582047878,0.6917973439097036,1.7448289480042567,
2023-04-20 02:00:00,2,3,110,22.440896204736955,0.9215380356576912,0.5202916433486828,6.739982171288588
2023-04-20 03:00:00,3,3,110,24.47497202820122,1.5364103376126006,0.6243722994162115,5.0
2023-04-20 04:00:00,4,3,110,24.518249358868633,2.1834214259197364,0.911766279088396,5.656435914484321
2023-04-20 05:00:00,5,3,110,25.102301618942576,2.452036739989746,0.6701886213573482,5.742025057130658
2023-04-20 06:00:00,6,3,110,24.567442428051077,3.3733940603913446,-0.34122381983564243,15.998727138405958
2023-04-20 07:00:00,7,3,110,25.72370407677056,3.348885334347492,0.45910309135308613,18.8185402525796
2023-04-20 08:00:00,8,3,110,24.223505615003408,3.987299961757029,1.2196036223149525,
2023-04-20 09:00:00,9,3,110,22.158061795880883,3.9107957159343623,1.6697077275320378,28.876001377028654
2023-04-20 10:00:00,10,3,110,23.386985770246906,4.412687334286851,0.11440853644981386,33.619765456583174
2023-04-20 11:00:00,11,3,110,21.475614298173348,4.062937172073175,0.11161023743394405,39.616857641867476
2023-04-20 12:00:00,12,3,110,19.040571778993232,4.704265450227159,0.8253199586028512,43.11380755320336
2023-04-20 13:00:00,13,3,110,17.71002760720987,4.611733507983882,-0.43817736195425205,46.48745246656339
2023-04-20 14:00:00,14,3,110,17.280191345262477,4.16133119143379,0.5401975551801734,51.14778414030469
2023-04-20 15:00:00,15,3,110,16.411266689456564,3.9207682509083988,-0.23444555875838613,46.36504940039517
2023-04-20 16:00:00,16,3,110,15.350781046830729,3.921594544248874,1.6286164568779289,49.40285427547907
2023-04-20 17:00:00,17,3,110,14.965295342119258,3.203417517472751,0.3455809843622072,42.12078065895745
2023-04-20 18:00:00,18,3,110,16.183573174698097,3.1341601172835865,1.798880188775866,43.35240681902711
2023-04-20 19:00:00,19,3,110,15.725529820911259,2.5307555260403616,1.4752924890474532,31.50386344560034
2023-04-20 20:00:00,20,3,110,15.344124372464547,2.1604091619535337,0.4193892983539998,32.96552417622406
2023-04-20 21:00:00,21,3,110,16.88939247495646,1.5636639397238927,0.16400389486480338,24.903434261197315
2023-04-20 22:00:00,22,3,110,15.951091896594171,0.9849644665548093,0.6910522274718967,22.232248932520974
2023-04-20 23:00:00,23,3,110,18.587447624555917,0.9182164470152429,0.744391702417528,16.225704539011325
2023-04-21 00:00:00,0,4,111,21.236917783637317,0.15610869666739438,0.9468429533353181,12.930805637760377
2023-04-21 01:00:00,1,4,111,20.503660764024435,0.280188513555386,0.2732288132457699,6.5209771802922365
2023-04-21 02:00:00,2,4,111,21.07997750528512,0.9673012626921845,1.186991711077199,8.670794151255139
2023-04-21 03:00:00,3,4,111,22.311056451243886,1.860708708341876,0.898351619963817,8.29529581837885
2023-04-21 04:00:00,4,4,111,22.668105415484014,2.4008082263037167,0.5349176929343589,7.987579679742976
2023-04-21 05:00:00,5,4,111,23.472478657221846,2.410142679191965,0.3119303937130634,11.541550461680469
2023-04-21 06:00:00,6,4,111,24.057103335314178,3.260990509593728,0.6282237971046657,13.379177573684645
2023-04-21 07:00:00,7,4,111,22.851673546170908,3.554979897408672,0.24901403586733567,21.321676885233792
2023-04-21 08:00:00,8,4,111,23.773356786776006,3.434424868155648,0.7742180038940298,25.15028793673681
2023-04-21 09:00:00,9,4,111,23.865422513623592,3.99749564049322,0.7904179980958231,29.421919921827875
2023-04-21 10:00:00,10,4,111,21.01985525375729,4.236500820231033,0.8961791570496809,37.06553448789018
2023-04-21 11:00:00,11,4,111,22.240990583058583,4.386076481870897,1.7989002327669896,40.97317322486037
2023-04-21 12:00:00,12,4,111,19.938403522431802,4.150025157621627,0.6596879551441338,41.765304037957975
2023-04-21 13:00:00,13,4,111,19.164096794015663,4.223775019960486,1.3419135072385666,50.5536620552299
2023-04-21 14:00:00,14,4,111,16.26977688005207,4.139144735771451,0.8769072251492983,50.01054985028366
2023-04-21 15:00:00,15,4,111,16.746602755038086,3.9710000408399315,0.5962082058248048,47.34190726614938
2023-04-21 16:00:00,16,4,111,14.005550514586702,3.7189593717182055,0.6676592249931368,53.35085678058983
2023-04-21 17:00:00,17,4,111,15.488229803295376,3.475447491999171,0.7038589414630471,43.81628395748433
2023-04-21 18:00:00,18,4,111,14.599450773697738,3.183196862877551,0.907015411600807,39.08472068295626
2023-04-21 19:00:00,19,4,111,15.151233522443649,3.042004363225451,0.16356232783249536,35.63832330816433
2023-04-21 20:00:00,20,4,111,13.921889809357163,2.3812486082521285,-0.14004944310310286,32.00261211973584
2023-04-21 21:00:00,21,4,111,14.997007685694864,1.9525915803768448,1.1317332230484425,29.450627254359244
2023-04-21 22:00:00,22,4,111,17.52483965215759,1.046312806640931,1.2780290865126327,20.90651209111899
2023-04-21 23:00:00,23,4,111,17.1851682041674,0.37537647994122925,1.186536286645559,18.03962577682706
2023-04-22 00:00:00,0,5,112,19.832019755053437,0.16028505510946642,0.7973656948392649,11.189730676423101
2023-04-22 01:00:00,1,5,112,19.29577088200667,0.57176772072411,1.1647172601773543,11.96770973067821
2023-04-22 02:00:00,2,5,112,22.71698767562098,1.286244798467291,1.1324398993156666,5.307288754707919
2023-04-22 03:00:00,3,5,112,21.67182405411854,1.509383706157004,1.176960099078354,
2023-04-22 04:00:00,4,5,112,24.25124041955603,2.3323764294751017,0.18865799090011315,5.0
2023-04-22 05:00:00,5,5,112,24.824073528045655,2.646740230517815,0.04621140541260271,7.328885561571437
2023-04-22 06:00:00,6,5,112,23.67204164452474,3.022852876365012,0.47124093565401887,13.015365807839354
2023-04-22 07:00:00,7,5,112,24.780469161484383,3.4216257860537485,0.693952017979788,15.959435569232516
2023-04-22 08:00:00,8,5,112,23.959382745210064,3.913207464138306,0.5592298074260075,22.269415835098318
2023-04-22 09:00:00,9,5,112,22.365505512694313,4.22481511115369,-0.421631715097344,23.924708254412423
2023-04-22 10:00:00,10,5,112,20.860258778878105,4.181931480155878,1.7373980509864664,28.111035098712488
2023-04-22 11:00:00,11,5,112,18.700282996794343,4.436495844558471,0.53995489037394,34.431432698435806
2023-04-22 12:00:00,12,5,112,19.718463510254008,4.473485298309783,0.8080051336515535,34.25206136001803
2023-04-22 13:00:00,13,5,112,16.509915466079658,4.515301250880132,1.4511118781632164,37.857195695697264
2023-04-22 14:00:00,14,5,112,16.96415766239562,4.4525973503566805,-0.7026008780073417,40.414623726355586
2023-04-22 15:00:00,15,5,112,15.569831340939329,4.432231125339355,0.397366160558354,39.36766509187746
2023-04-22 16:00:00,16,5,112,15.717829219470318,3.722086703384128,0.4721121195574986,38.3292553663866
2023-04-22 17:00:00,17,5,112,14.23713883201911,3.7869789191157874,0.5025964564349945,38.81618312166334
2023-04-22 18:00:00,18,5,112,14.039365676607224,3.1384479482709335,0.6002905292770095,35.569028265800405
2023-04-22 19:00:00,19,5,112,15.271055035797268,2.4628298867174543,1.5726633627722881,34.467782415102654
2023-04-22 20:00:00,20,5,112,15.37374447311624,2.072564112512119,1.1084578091417148,28.576442601581885
2023-04-22 21:00:00,21,5,112,16.149435514204356,1.7790357751172556,1.279203644882679,20.740767388623418
2023-04-22 22:00:00,22,5,112,17.33808105276284,1.2849333808264798,0.7326546467919355,17.22316582401359
2023-04-22 23:00:00,23,5,112,16.5391461142346,0.3717563373554961,-0.13524134398191945,13.453860231664548
2023-04-23 00:00:00,0,6,113,20.064027990366775,-0.1527768513236459,-0.543435737382223,9.37661006887864
2023-04-23 01:00:00,1,6,113,21.213803329905996,0.46718102137807016,-0.2132621502335974,10.955675289051111
2023-04-23 02:00:00,2,6,113,20.790556181803296,0.9651171495559209,0.9202419062049929,7.165780640956717
2023-04-23 03:00:00,3,6,113,22.598692742638328,1.3062922418166867,0.7234443113239621,5.0
2023-04-23 04:00:00,4,6,113,23.59805904167435,1.7541802056858231,0.5782842951717766,5.0
2023-04-23 05:00:00,5,6,113,24.0023716574234,2.5998061093334295,0.4832363396612992,5.8111512787507715
2023-04-23 06:00:00,6,6,113,24.641099276948328,3.15891800605925,1.9114154289710292,9.196592385656112
2023-04-23 07:00:00,7,6,113,25.568235223656316,3.6187665515923912,0.21064032911949654,13.833906407237686
2023-04-23 08:00:00,8,6,113,24.719133056974815,3.5346552488419363,1.2610741573750164,17.526074358900985
2023-04-23 09:00:00,9,6,113,21.530554022881123,3.7923859595119738,0.7055302453179775,26.196487299481603
2023-04-23 10:00:00,10,6,113,22.42930930068584,4.140707181448639,0.667818776633783,25.70968186917283
2023-04-23 11:00:00,11,6,113,21.930267855427807,4.359145262877002,1.4103650128754275,33.3331251781687
2023-04-23 12:00:00,12,6,113,19.694047831068996,4.597842216636329,1.5819007133202478,34.65847671727821
2023-04-23 13:00:00,13,6,113,19.104124510053158,4.502021186137332,0.5606528095744783,38.11497836358194
2023-04-23 14:00:00,14,6,113,18.819509756080556,4.172727267840098,1.1839041152506664,36.98167103536356
2023-04-23 15:00:00,15,6,113,16.795414950554036,4.133484843914067,0.9227173009954134,41.2279289462156
2023-04-23 16:00:00,16,6,113,15.226420887099328,3.638414215810791,0.7088447669913299,36.60107545996409
2023-04-23 17:00:00,17,6,113,15.522698653019205,3.5025185813706257,0.8269354492995966,34.16903503271418
2023-04-23 18:00:00,18,6,113,14.452127143476684,3.096017489527268,0.29157719479847855,32.72611594246292
2023-04-23 19:00:00,19,6,113,14.501513222219405,2.9570279903987022,0.5207228477067303,33.312801616039145
2023-04-23 20:00:00,20,6,113,14.625698055743866,2.296753965043576,0.3560013158537573,26.843503745705995
2023-04-23 21:00:00,21,6,113,17.335118763279162,1.5281522306656439,1.2452085135627327,
2023-04-23 22:00:00,22,6,113,15.988810644437788,0.9856797887729987,0.6472618143807436,18.88745257000724
2023-04-23 23:00:00,23,6,113,19.545511809545303,0.5071860461708928,-0.07424593106364197,14.03108439229984
2023-04-24 00:00:00,0,0,114,19.742771345671308,-0.3128932008886154,0.3050924530660241,11.13169670812832
2023-04-24 01:00:00,1,0,114,19.137696272641595,0.5265407237390758,-1.18040400016343,11.968402932503473
2023-04-24 02:00:00,2,0,114,22.110556514922358,1.1065613565505932,0.44245922583458774,7.67336532006167
2023-04-24 03:00:00,3,0,114,20.67841462021205,1.7719217919966348,0.7617418260221666,8.269326474400934
2023-04-24 04:00:00,4,0,114,24.19854225768416,2.31564311207459,0.6574732776436926,5.5409049644627375
2023-04-24 05:00:00,5,0,114,24.957767836365267,2.690076380196425,1.9272473978827123,11.809446829393165
2023-04-24 06:00:00,6,0,114,23.65055126627888,2.775680162407552,1.0840984115128989,14.225825232530763
2023-04-24 07:00:00,7,0,114,24.19608404933186,3.2357844124222916,1.0574258988173673,13.207727582642713
2023-04-24 08:00:00,8,0,114,25.527191674603415,3.677744095485658,-0.24680663377828982,23.678746388747744
2023-04-24 09:00:00,9,0,114,22.272694423601735,4.18299680774725,0.5203695544935972,30.8343550263499
2023-04-24 10:00:00,10,0,114,20.683999634874333,4.360676692430662,0.44715710256965946,37.738214256973706
2023-04-24 11:00:00,11,0,114,22.01866584990614,4.299021859903223,0.26750606767907215,39.672038571530564
2023-04-24 12:00:00,12,0,114,21.20549441246173,4.858382165243015,0.2592263876558689,42.48375766700568
2023-04-24 13:00:00,13,0,114,17.95250766826618,4.661223031535315,-0.34571898540109736,45.98887325264676
2023-04-24 14:00:00,14,0,114,17.75437025733929,4.48495577778611,-0.026357135844920276,46.84788451843805
2023-04-24 15:00:00,15,0,114,17.04884923152908,4.192670148938799,1.2636108286228462,48.9965146452315
2023-04-24 16:00:00,16,0,114,14.170295970470358,3.890473430973885,0.6534059717679674,48.02343333729939
2023-04-24 17:00:00,17,0,114,13.927972255117727,3.5571089258740534,0.43531333599927646,42.85515631752644
2023-04-24 18:00:00,18,0,114,15.47378173508567,2.740672874062971,0.735907986172252,40.266400329093116
2023-04-24 19:00:00,19,0,114,16.098292369194102,2.4600362269598763,1.4395891941845673,35.7534706608242
2023-04-24 20:00:00,20,0,114,15.475661063183097,2.1487906842951,0.7416810994893482,27.746303851615597
2023-04-24 21:00:00,21,0,114,14.827558962496143,1.7041909152855423,1.0633792655224996,28.98326327141695
2023-04-24 22:00:00,22,0,114,18.72996833363037,1.1104018939117484,0.2311918815309224,20.27092041857451
2023-04-24 23:00:00,23,0,114,17.417841098606363,0.6270001556106334,0.36797681651584535,14.888406882834934
2023-04-25 00:00:00,0,1,115,18.840698479422485,-0.42066010994852787,1.0195658080106544,13.320235868323723
2023-04-25 01:00:00,1,1,115,20.81226932059616,0.672364482353522,1.9427719019747176,9.381836247512782
2023-04-25 02:00:00,2,1,115,23.22999668130871,1.1451168233175624,1.6650445926813737,8.664187650695995
2023-04-25 03:00:00,3,1,115,23.565346143078898,1.637276382597229,1.1568765186461325,8.796489832975077
2023-04-25 04:00:00,4,1,115,23.92082877987804,2.3736501264499306,0.8980399330688801,10.354898397518308
2023-04-25 05:00:00,5,1,115,24.468753922157383,2.4550618895046306,1.6478212903487517,11.353337325328212
2023-04-25 06:00:00,6,1,115,24.219350929237404,3.0471857794725525,1.2839866707995236,13.173410792781947
2023-04-25 07:00:00,7,1,115,24.56360490655778,3.528895755249549,-0.5690175364499476,17.085666636434777
2023-04-25 08:00:00,8,1,115,20.976403201821828,3.6194500450275013,0.17482116825931593,25.116327271594223
2023-04-25 09:00:00,9,1,115,22.414762707456877,3.6425748991430744,1.0100638721872082,30.005380642492902
2023-04-25 10:00:00,10,1,115,21.917158195510716,3.9966460400842343,-0.265000862358134,35.141068291920156
2023-04-25 11:00:00,11,1,115,19.318917402487035,4.325990823078654,0.26862627411833195,42.9853147180368
2023-04-25 12:00:00,12,1,115,19.562159578405495,4.326571490356516,0.3872907107776647,43.23998748869061
2023-04-25 13:00:00,13,1,115,17.67726981409521,4.33528173069409,0.653480133224949,43.06163936106483
2023-04-25 14:00:00,14,1,115,18.431311958909426,4.0953986933286215,0.6347215520367245,44.920096638590294
2023-04-25 15:00:00,15,1,115,17.213322079876058,3.780790928248881,0.6337074206723531,45.865395549571964
2023-04-25 16:00:00,16,1,115,14.379903672553581,3.817453958391015,1.3023641873166374,46.063530388723315
2023-04-25 17:00:00,17,1,115,14.195369417581901,3.4387074740725736,0.6480453577021286,39.87123508372036
2023-04-25 18:00:00,18,1,115,14.101888694985544,3.2221317265504834,0.5764015977297088,44.878915963073666
2023-04-25 19:00:00,19,1,115,13.89454765298897,2.5146316095929855,-0.00232358551366052,33.46742815795915
2023-04-25 20:00:00,20,1,115,15.04073422569987,1.784017321375481,1.421787398163944,30.970658774830923
2023-04-25 21:00:00,21,1,115,14.882020285773608,1.1538743786588674,0.4042811686039575,29.192514937400066
2023-04-25 22:00:00,22,1,115,15.545220925656405,1.0523954692589486,0.1549614801716841,24.02167954942655
2023-04-25 23:00:00,23,1,115,18.504452258981598,0.5968134542132145,0.9350340218938318,13.691142869148887
2023-04-26 00:00:00,0,2,116,19.73557588516397,-0.046462504392365996,0.44531938218824574,15.488349228978493
2023-04-26 01:00:00,1,2,116,19.59582576679477,0.4568351186721249,0.589912495741507,13.070097720188643
2023-04-26 02:00:00,2,2,116,22.50140173170476,0.8117033839163221,1.0605602442095248,7.302818366101813
2023-04-26 03:00:00,3,2,116,22.010002477709566,1.2928878142118223,0.7095945653503496,8.545495318337892
2023-04-26 04:00:00,4,2,116,23.68933855790233,2.2564084287695816,2.292449764798464,6.3332779781296
2023-04-26 05:00:00,5,2,116,24.756019444999957,2.612275504885434,0.8605870136265646,10.920036656547072
2023-04-26 06:00:00,6,2,116,24.072433736238448,3.0144587439868626,1.2761870709456167,15.045239523008062
2023-04-26 07:00:00,7,2,116,24.390416344528635,3.1553566673451487,-0.25953228887768376,18.1936972882936
2023-04-26 08:00:00,8,2,116,22.919743675976783,3.587735005069298,0.38909466046924535,26.188462265165203
